,en_a_01,en_a_11,en_a_12,a_01_det,a_11_det,a_12_det,multiple_det,a01_vel,a11_vel,a12_vel
12931,3.7655410423324307,5.416972174742216,0.15548678292535367,5.0,1.0,,True,[-1.23197591  1.28336778 -1.90979122],[ 1.25363105 -1.37843125  1.8276861 ],[-1.13122744  1.60637288  1.71813581]
12936,4.569143448891389,0.18241467434189257,4.5864418767667186,6.0,,0.0,True,[-1.36952082 -1.18769179  1.87773825],[ 0.30548475 -0.25151164 -2.57982964],[1.30601268 1.23560904 1.89200983]
13028,4.550271439652612,4.505717949063395,0.2820106112839946,0.0,6.0,,True,[1.40015225 1.2742682  1.7966397 ],[-1.2209706  -1.26343052  1.93004511],[-1.86914539 -1.09259403 -1.45761236]
13131,4.5480397031967215,0.1718069120514366,4.618153384751843,7.0,,1.0,True,[-1.28021394  1.4070127   1.78702756],[-0.21698913 -0.0523944  -2.60043661],[ 1.31231131 -1.38618528  1.78000826]
13145,3.758759370514736,0.24658398460715472,5.332656644878109,5.0,,1.0,True,[-1.22299347  1.23810765 -1.94511605],[-1.82371773  1.13601002  1.48176748],[ 1.41893782 -1.28374532  1.77502491]
13168,4.551699704115373,0.2420727146390637,4.544227581245564,7.0,2.0,,True,[-1.30677753  1.361758    1.80278885],[ 1.28709053  1.37986667 -1.80318217],[ 1.01078612 -1.68135553  1.72146884]
13182,4.550729889152275,1.6769874436672754,3.1102826671804498,6.0,1.0,,True,[-1.32334838 -1.35123569  1.79861369],[ 1.33798776 -1.21759296  1.88131766],[0.61825279 2.52851115 0.19103625]
13280,3.7930087735964366,0.08492345820272817,5.460067768200836,2.0,,6.0,True,[ 1.4385139   1.27245848 -1.76737862],[2.0982124  1.14411997 1.0490921 ],[-1.4606425  -1.20325078  1.79744569]
13392,6.619682174858522,1.7105648577389496,1.0077529674025285,1.0,7.0,,True,[ 1.13031667 -1.37622656  1.90800542],[-1.20761534  1.33919905  1.88687867],[-1.32361888  1.78244248  1.37223609]
13454,3.635610201556303,2.5703350469485864,3.1320547514951107,,7.0,1.0,True,[-0.12830321  0.2117527  -2.59822999],[-1.31494753  1.31452561  1.83167557],[ 1.32944372 -1.41896937  1.74103571]
13490,3.761136231096537,3.542929740309284,2.033934028594179,3.0,,0.0,True,[ 1.34380994 -1.12731443 -1.93272787],[-2.35550191  0.24641377  1.09680946],[1.28144482 1.20775843 1.92647832]
13682,3.785376492910336,0.4204451840668028,5.132178323022862,3.0,1.0,,True,[ 1.30066939 -1.36223157 -1.80684374],[ 1.23085016 -1.36161439  1.85556302],[-1.46934185  1.55964053  1.49018654]
13696,3.789111374042299,2.232935711685135,3.3159529142725663,2.0,7.0,,True,[ 1.35425326  1.33524009 -1.7875212 ],[-1.25684425  1.20337232  1.9453374 ],[-0.4162806  -2.41482111  0.89858192]
13706,3.7742720773225855,0.1271539987651307,5.436573923912285,2.0,,6.0,True,[ 1.42261187  1.14553801 -1.86440825],[-0.36237953  2.53486125  0.50523212],[-1.12991308 -1.34213755  1.93237244]
13713,3.7933584613184235,0.10972286913793194,5.434918669543645,2.0,,6.0,True,[ 1.40904157  1.30746165 -1.7655724 ],[0.99690599 2.12432554 1.14259331],[-1.31881673 -1.3941436   1.76895055]
13746,3.636527938244761,2.4721899730622336,3.2292820886930063,,7.0,1.0,True,[-0.2059795   0.21113142 -2.593279  ],[-1.39088831  1.2384773   1.82857969],[ 1.43555292 -1.3076666   1.74393116]
13873,4.574482596014665,4.596790254057999,0.16672714992733706,0.0,6.0,,True,[1.38258952 1.13497984 1.90062279],[-1.27297534 -1.35721237  1.83019353],[-2.55874467 -0.46111826 -0.2286825 ]
13896,3.770917225538837,5.465802730863434,0.10128004359772991,2.0,6.0,,True,[ 1.35038413  1.20302316 -1.88183368],[-1.3080219  -1.26398981  1.87176614],[0.90466532 1.5310621  1.91037418]
13930,3.7864304064133005,3.3556734379245783,2.195896155662122,2.0,,7.0,True,[ 1.36786278  1.30232408 -1.8013893 ],[-0.51284893 -2.39637542  0.89803721],[-1.16221045  1.2522404   1.97313478]
14176,3.7059681969404985,0.7815247636225157,4.8505070394369865,,6.0,0.0,True,[-0.90085127 -1.03039206 -2.22235443],[-1.3487529  -1.36743035  1.76722942],[1.32881708 1.44954482 1.7161483 ]
14271,4.512589266303676,0.4396412852467865,4.385769448449539,,2.0,7.0,True,[ 0.90975774 -1.82082386  1.63372009],[ 1.23452189  1.32138666 -1.88201833],[-1.31368089  1.42859604  1.74512346]
14281,5.661657248567483,2.0193210508314765,1.657021700601041,4.0,0.0,,True,[-1.22782434 -1.43096725 -1.80468283],[1.39117154 1.30766119 1.77954038],[0.73382622 1.20151468 2.19771735]
14356,3.7747557194994825,0.24684683803355117,5.316397442466966,3.0,,7.0,True,[ 1.16530122 -1.40979107 -1.86189748],[ 2.17451643 -0.50872406  1.35084348],[-1.45047777  1.29754832  1.73913271]
14376,3.7940444424232647,3.7331883096105707,1.8107672479661647,3.0,,6.0,True,[ 1.36677358 -1.35620116 -1.76202963],[-0.41452957  2.32225193  1.11687564],[-1.38320908 -1.37129493  1.73734938]
14379,3.7664424687209164,2.100661936588505,3.470895594690579,3.0,6.0,,True,[ 1.17646341 -1.3411283  -1.90510072],[-1.41246484 -1.22014556  1.82435958],[-0.12668698  2.34628505  1.13622044]
14490,3.6946328794031627,4.734932536257023,0.9084345843398145,,1.0,7.0,True,[-0.97742647  0.80456986 -2.28241206],[ 1.46583518 -1.29462424  1.72840252],[-1.37536906  1.33308867  1.77294516]
14493,4.568922790429703,0.9759123729971644,3.793164836573134,1.0,5.0,,True,[ 1.36099696 -1.19893261  1.87679191],[-1.45619319  1.26450941 -1.7585839 ],[-0.75507517  0.67443661  2.40563853]
14559,3.635898345503825,2.49813830227506,3.2039633522211153,,0.0,6.0,True,[ 0.16593204  0.20455695 -2.59667538],[1.3904017  1.2548781  1.81773598],[-1.40449875 -1.32597655  1.75535451]
14677,4.565813930779861,0.2946843697648406,4.4775016994553,,5.0,0.0,True,[-0.97006873 -1.54874316  1.86345413],[-1.45893123  1.19074338 -1.80713859],[1.35386764 1.25846471 1.84266356]
14694,4.550037606877772,3.246210248957749,1.5417521441644793,6.0,,1.0,True,[-1.45839014 -1.2086774   1.7956328 ],[0.91036241 2.4297858  0.28192419],[ 1.18440456 -1.44933178  1.81898961]
15016,3.633750615882684,2.7917360078856186,2.912513376231698,,1.0,7.0,True,[ 0.06303816 -0.07123621 -2.60826601],[ 1.34235614 -1.29885127  1.82295513],[-1.38464082  1.35120456  1.75188928]
15020,4.546021672813813,1.5819339356078912,3.210044391578297,6.0,1.0,,True,[-1.45743826 -1.23511514  1.77833189],[ 1.1305196  -1.36499889  1.91593409],[0.94077695 2.42806455 0.17759862]
15045,3.6588762791931275,1.459784845788749,4.219338875018123,,7.0,1.0,True,[-0.55474038  0.62296422 -2.47311113],[-1.45220129  1.26317784  1.76283667],[ 1.37076388 -1.32311232  1.78395072]
15110,3.7651124911044676,3.0818874998337367,2.4910000090617967,4.0,,1.0,True,[-1.29337792 -1.21796844 -1.91202156],[0.33741931 2.41250261 0.93705889],[ 1.21480028 -1.18602301  1.98234954]
15138,3.7769435519477392,1.9047283029673583,3.6563281450849026,2.0,7.0,,True,[ 1.33808156  1.26377442 -1.8505437 ],[-1.37446471  1.3963343   1.72429617],[-0.36793666 -2.29227091  1.19256726]
15238,4.5286241158613665,4.471794661137252,0.33758122300138194,7.0,1.0,,True,[-1.36939094  1.4268662   1.70320912],[ 1.3962653  -1.1626085   1.87373549],[ 0.73817882 -1.8328662  -1.70522536]
15312,4.547303059437955,1.893358209633808,2.8973387309282366,0.0,1.0,,True,[1.22330144 1.46065026 1.78385381],[ 1.17380215 -1.26325003  1.95920593],[-2.4814172  -0.8086951   0.02609415]
15330,4.537446766654945,3.787503340038251,1.013049893306805,6.0,,2.0,True,[-1.43113696 -1.31593312  1.74134058],[0.90783747 0.76447352 2.32454541],[ 1.27343453  1.30682627 -1.8661912 ]
15543,5.649245239070396,1.635678863407693,2.0530758975219117,4.0,0.0,,True,[-1.39947932 -1.18563902 -1.85683002],[1.35634115 1.3427238  1.7803178 ],[1.11080805 0.76824538 2.23338409]
15645,3.8058056139499885,3.635863245927247,1.896331140122765,4.0,,7.0,True,[-1.43381212 -1.36438764 -1.70139036],[2.38764649 0.44877853 0.95385643],[-1.2748785   1.31146524  1.86194622]
15667,3.7857577892018877,1.9532111073335874,3.5990311034645255,5.0,6.0,,True,[-1.2991617   1.36628052 -1.80487019],[-1.34769093 -1.39430466  1.74692406],[ 2.32526103 -0.37411213  1.1248561 ]
15714,3.779331831200827,0.43186209062213804,5.126806078177036,3.0,1.0,,True,[ 1.29049363 -1.32962538 -1.83815738],[ 1.24351239 -1.36605417  1.8438202 ],[-1.46891069  1.53807454  1.51285429]
15944,6.657485436567493,0.8666371260042071,1.8138774374283009,,1.0,1.0,True,[-1.1499305   1.14655066  2.04332607],[ 1.42523827 -1.23668611  1.80316481],[ 1.21789226 -1.3417477   1.87844391]
16018,4.561187933602234,0.16181483451039272,4.614997231887374,6.0,,0.0,True,[-1.23704585 -1.37222071  1.84359103],[-0.04271776 -0.16861293 -2.60419755],[1.23781187 1.39577033 1.82530736]
16102,4.577278039334535,4.661579952820286,0.09914200784517924,6.0,0.0,,True,[-1.16266601 -1.34249444  1.91259416],[1.29205767 1.46763088 1.72879917],[1.54098326 1.94573341 0.80721253]
16214,3.6354001786374814,2.4913754349584094,3.2112243864041092,,0.0,6.0,True,[ 0.23494212 -0.01459993 -2.5993632 ],[1.33226039 1.40256479 1.75213991],[-1.42345167 -1.21986456  1.81598893]
16230,4.591687822033156,1.6276207074098303,3.118691470557014,7.0,0.0,,True,[-1.1941947   1.2200699   1.97419058],[1.32707074 1.42105469 1.74114526],[ 0.49031859 -2.50701895  0.53529773]
16361,3.7928485412261983,1.9377816707447995,3.6073697880290023,4.0,1.0,,True,[-1.33664096 -1.37801936 -1.76820632],[ 1.27976153 -1.30396337  1.86386425],[0.4326091  2.36870385 1.00707073]
16373,3.78571722901625,5.531289833637573,0.020992937346177243,4.0,0.0,,True,[-1.30241713 -1.36289963 -1.80508012],[1.15654794 1.26575745 1.96783001],[ 0.3159765  -0.57025142  2.52726575]
16427,4.565601519971991,0.9328208433956484,3.839577636632361,6.0,2.0,,True,[-1.39775532 -1.17869227  1.86254251],[ 1.26423745  1.40231229 -1.80203327],[0.90104702 0.59411202 2.37639331]
16434,3.779097463034712,2.1165698819030205,3.4423326550622675,4.0,1.0,,True,[-1.23856381 -1.37650587 -1.83937252],[ 1.24615263 -1.21964084  1.94208132],[0.32058524 2.39862807 0.97770573]
16495,5.6733481165082935,2.3233032794970723,1.3413486039946347,2.0,6.0,,True,[ 1.33726364  1.39335651 -1.75567184],[-1.35687547 -1.18608164  1.88790871],[-0.96445444 -1.30459303  2.04449619]
16545,4.544565802782184,4.597286215016886,0.1961479822009311,7.0,1.0,,True,[-1.29400374  1.41331917  1.77205622],[ 1.34691046 -1.33085724  1.79631602],[ 1.24293277 -2.03651194 -1.05822363]
16632,4.558704891309193,3.217411900075209,1.561883208615598,1.0,,6.0,True,[ 1.16905234 -1.44423557  1.83292123],[-0.53011924  2.54632965  0.21743714],[-1.23638448 -1.187261    1.96821359]
16852,5.637165683383707,1.4528110080255925,2.2480233085907004,4.0,,0.0,True,[-1.25261696 -1.26639612 -1.90769274],[0.8420949  1.00617634 2.25623256],[1.30661003 1.19652421 1.91655943]
16902,4.556797540067237,0.960476307954789,3.820726151977975,0.0,4.0,,True,[1.34921008 1.28923393 1.82472136],[-1.42805161 -1.1998869  -1.82566153],[-0.75745161 -0.8063506   2.36393015]
16996,5.663882084182877,1.3973598465265185,2.2767580692906053,3.0,7.0,,True,[ 1.29165158 -1.38580747 -1.79534783],[-1.40848913  1.20584162  1.83690075],[-0.93380747  1.24107271  2.09758007]
17011,3.6565776605456346,3.9946837840771323,1.686738555377234,,0.0,6.0,True,[-0.56022057 -0.56644623 -2.48543589],[1.44747172 1.33027717 1.71676681],[-1.40270429 -1.21318431  1.83649244]
17020,3.6397800296034846,2.347922082344605,3.350297888051911,,1.0,7.0,True,[ 0.15158244 -0.39326859 -2.57574505],[ 1.35889483 -1.26107588  1.83716969],[-1.29558606  1.4656088   1.72787372]
17395,3.7841939761915193,0.07921075366199222,5.474595270146489,5.0,,1.0,True,[-1.20755082  1.43773321 -1.81296559],[-2.24334915  1.0179949   0.86207366],[ 1.2738034  -1.31778403  1.85821693]
17451,4.566053353286181,1.8655231931330303,2.90642345358079,7.0,6.0,,True,[-1.25117009  1.33055691  1.86448162],[-1.21727362 -1.42543009  1.81617564],[ 2.54345607 -0.52572339  0.25796541]
17454,3.795329070079313,3.0383488302221466,2.5043220996985407,5.0,,6.0,True,[-1.26591673  1.45881341 -1.75539689],[ 2.4447875  -0.44071952  0.80055004],[-1.1344457  -1.31044801  1.95137361]
17623,3.792699653937994,0.09194716794659237,5.453353178115415,5.0,,1.0,True,[-1.36578566  1.34813034 -1.76897544],[-2.24092607  0.87139163  1.01539499],[ 1.42998442 -1.23742852  1.79889278]
17702,4.559893781997538,1.7401671017529556,3.0379391162495075,0.0,1.0,,True,[1.30326157 1.31728983 1.83803068],[ 1.22794636 -1.30924206  1.89476462],[-2.52604856 -0.62298129  0.20754033]
17767,4.571775685769125,4.584903805950866,0.18132050828000956,0.0,6.0,,True,[1.19834129 1.34449523 1.88902375],[-1.1545525  -1.35785438  1.90665676],[-1.81621083 -1.7234962  -0.73691184]
17827,3.7569317091419103,5.422228863110113,0.158839427747977,5.0,1.0,,True,[-1.29242959  1.14938237 -1.95464726],[ 1.41956594 -1.14335977  1.86806343],[-1.81496526  0.91829759  1.63546037]
17899,4.570410864259399,1.7125638270607757,3.0550253086798262,7.0,0.0,,True,[-1.17037991  1.37694241  1.88317298],[1.25040412 1.16101957 1.97499952],[ 0.49532374 -2.5534419   0.21607602]
17937,3.78721397920226,2.0420529657894746,3.5087330550082663,3.0,0.0,,True,[ 1.29742739 -1.37781315 -1.797335  ],[1.32617729 1.23625188 1.87750767],[-2.35965053  0.48832996  1.00283759]
17938,4.562344817241188,3.2568090223925017,1.5188461603663113,6.0,,1.0,True,[-1.31119513 -1.29448529  1.8485603 ],[0.72352572 2.48454067 0.34010024],[ 1.21302198 -1.39464752  1.84272515]
17990,3.6429202246690453,3.814309123725919,1.8807706516050358,,1.0,7.0,True,[-0.28445386  0.42845803 -2.55882976],[ 1.23033088 -1.40132361  1.82611009],[-1.35622762  1.39932229  1.73627295]
17991,3.786052862256273,4.015915818746037,1.5360313189976909,4.0,,7.0,True,[-1.45202156 -1.20485981 -1.80334307],[2.29309977 0.37616845 1.1883984 ],[-1.42815023  1.28336271  1.76789906]
18003,3.6414959288666475,3.779324193253488,1.9171798778798648,,6.0,0.0,True,[ 0.2378671   0.41060472 -2.56650015],[-1.1799996  -1.42844115  1.8382755 ],[1.32892641 1.43968026 1.72434781]
18062,6.639128796194797,0.88958676525218,1.809284438553024,1.0,7.0,,True,[ 1.22873589 -1.17939306  1.97771083],[-1.22608665  1.31641585  1.89099467],[-1.49402216  1.33616298  1.67172553]
18356,3.637101619935468,2.472961898145392,3.2279364819191403,,0.0,6.0,True,[ 0.22369821  0.23022161 -2.59018477],[1.3315478  1.27944015 1.84448187],[-1.40292809 -1.36424392  1.72705857]
18389,4.58111158372746,3.2962474735473344,1.4606409427252056,6.0,,1.0,True,[-1.14877626 -1.33092966  1.92899957],[0.51886508 2.51042849 0.49053828],[ 1.25500218 -1.41420606  1.7991917 ]
18537,3.7009739829583683,0.8002193855795569,4.836806631462076,,7.0,1.0,True,[-0.83417745  1.02916631 -2.24879183],[-1.39962926  1.34437192  1.74522264],[ 1.29898389 -1.44707252  1.74089689]
18548,3.7669586402785153,0.16990455565146206,5.401136804070023,3.0,,7.0,True,[ 1.37743754 -1.13823616 -1.90241538],[ 0.62711183 -2.25790066  1.1492238 ],[-1.26156175  1.35103761  1.84262295]
18680,4.576036178159223,1.5318376352025818,3.2301261866381967,1.0,6.0,,True,[ 1.14648136 -1.36380923  1.90727682],[-1.17734656 -1.31104567  1.9253868 ],[-0.55381324  2.52610953  0.35236561]
18734,3.764432546428184,5.35487392279909,0.21869353077272713,4.0,0.0,,True,[-1.36816053 -1.12732591 -1.91556077],[1.21931434 1.40989769 1.82689929],[-0.30704513 -2.25813411  1.2722632 ]
18752,3.7840781616655574,0.08523360029021018,5.4686882380442325,4.0,,0.0,True,[-1.40709074 -1.24224662 -1.81356527],[-0.32526992 -2.50195074  0.66823795],[1.21107841 1.34569803 1.88002285]
18781,3.6574160647401817,1.4797803684745408,4.200803566785278,,1.0,7.0,True,[ 0.43757429 -0.68232502 -2.4809396 ],[ 1.35385015 -1.38264211  1.7514253 ],[-1.21182556  1.45728717  1.79440601]
19089,6.598770417878148,1.1950808639489578,1.5441487181728946,0.0,,6.0,True,[1.24370139 1.38060238 1.83282403],[-1.37358923 -1.85443668  1.21918712],[-1.36260518 -1.22258931  1.86029097]
19167,3.7679399560446134,5.197388491179347,0.3726715527760396,3.0,,1.0,True,[ 1.14934449 -1.37525178 -1.8973112 ],[-1.35415721  1.53547267  1.61885203],[ 1.4024717  -1.36126769  1.72977553]
19190,4.593052512825066,0.7200143329303511,4.024933154244584,6.0,2.0,,True,[-1.17699808 -1.22732176  1.98001435],[ 1.30514398  1.23426704 -1.89348463],[0.70531031 0.78904595 2.38580046]
19218,5.673307374413792,1.5868945107961785,2.0777981147900304,2.0,,6.0,True,[ 1.32699602  1.4029251  -1.75584246],[-0.86754923 -1.13383889  2.18491824],[-1.43456497 -1.32731433  1.72984393]
19267,6.583915935153879,1.5566438192661116,1.19744024558001,6.0,0.0,,True,[-1.34774228 -1.35272399  1.77927753],[1.3837843  1.24699205 1.82818266],[1.58251215 1.75015925 1.11566029]
19292,4.579591712090611,2.8743916849328586,1.8840166029765313,7.0,,6.0,True,[-1.20387611  1.29104132  1.92249698],[ 2.54139588 -0.48063855  0.3498479 ],[-1.2621335  -1.41917321  1.79026993]
19411,3.7864037725136135,5.428698946705637,0.1228972807807498,2.0,6.0,,True,[ 1.42171991  1.243106   -1.80152713],[-1.41195894 -1.29779275  1.77036887],[1.08855279 1.37198095 1.93515402]
19438,3.762387943674369,3.344166153531817,2.2314459027938147,3.0,,0.0,True,[ 1.20436868 -1.28503774 -1.92620718],[-2.31780759  0.18280367  1.18593879],[1.2735887  1.44482123 1.7614095 ]
19582,4.572487072335964,4.540341206361457,0.2251717213025799,1.0,,6.0,True,[ 1.34855194 -1.18893594  1.89207267],[-1.35467121  1.77262593  1.35453432],[-1.463031   -1.30692444  1.72150771]
19613,3.7993697736186007,0.22677229115296652,5.311857935228434,4.0,2.0,,True,[-1.34129257 -1.41575909 -1.73454906],[ 1.47256505  1.25780135 -1.74973939],[0.83011253 0.93746564 2.29001558]
19695,3.7906719067052306,5.447584227467231,0.09974386582753869,5.0,1.0,,True,[-1.3226705   1.37702142 -1.7794535 ],[ 1.37042457 -1.32078478  1.78593507],[-1.47361485  0.75114956  2.01899322]
19699,3.7767008740787986,5.471040418271144,0.09025870765005806,2.0,6.0,,True,[ 1.34578611  1.25370903 -1.85180274],[-1.26572523 -1.31443214  1.86609426],[0.60930094 1.62105014 1.95270295]
19728,4.546096860223072,4.573323960094593,0.21857917968233576,7.0,1.0,,True,[-1.26730472  1.42913323  1.77865594],[ 1.36502261 -1.2810393   1.81872252],[ 0.89041757 -2.18557948 -1.11467434]
19961,3.75249680681608,2.521846576032869,3.0636566171510515,2.0,1.0,,True,[ 1.17078392  1.23680722 -1.97779496],[ 1.20647545 -1.22768184  1.96196694],[-2.39034292 -0.25496081  1.01654106]
20036,4.573098496780764,0.5496222552040163,4.215279248015221,0.0,0.0,,True,[1.30836766 1.22898872 1.8946928 ],[1.16382561 1.30178592 1.93983591],[-1.78301712 -1.75015419  0.754924  ]
20096,4.5574729804508936,1.8547109434641464,2.92581607608496,0.0,7.0,,True,[1.40390918 1.22512202 1.82762552],[-1.24814714  1.21314505  1.94486704],[-0.75841786 -2.49492588  0.11066705]
20354,5.675617908662492,1.530017834208113,2.132364257129396,4.0,,0.0,True,[-1.44569795 -1.29342721 -1.74616823],[1.36814926 0.79520824 2.07555088],[1.19968186 1.43657774 1.81909534]
20390,4.5747171639901945,1.6533769853416638,3.1099058506681416,0.0,7.0,,True,[1.23892438 1.2887897  1.90162759],[-1.41419182  1.32721524  1.74661421],[-0.47148717 -2.5308425   0.42969299]
20398,4.53537261140894,0.23854651892471498,4.564080869666346,7.0,,1.0,True,[-1.36285847  1.39770071  1.73238262],[-0.48634749 -0.80363358 -2.43510558],[ 1.46975314 -1.20957311  1.78573755]
20466,3.6727674610648,1.199638938117335,4.465593600817865,,1.0,7.0,True,[ 0.69268511 -0.7602972  -2.39879876],[ 1.27031709 -1.4360482   1.77092069],[-1.28660495  1.43382134  1.7609384 ]
20541,4.583874512883678,0.23765220965513575,4.516473277461187,6.0,3.0,,True,[-1.13054454 -1.32936301  1.94081505],[ 1.41469624 -1.38241249 -1.70284181],[0.81443437 1.6563548  1.84534155]
20617,3.633785580709446,2.5638383471336303,3.1403760721569243,,1.0,7.0,True,[ 0.04805964 -0.08788213 -2.60807726],[ 1.39928458 -1.34890874  1.74199537],[-1.31602775  1.31334724  1.83174507]
20642,4.560575855408414,0.5129169608982217,4.264507183693365,1.0,1.0,,True,[ 1.24932512 -1.36460537  1.84096142],[ 1.27123463 -1.17233445  1.95491546],[-1.73283976  1.81775522  0.71072663]
20651,3.7681530060038466,3.768411695667629,1.8014352983285251,5.0,,6.0,True,[-1.24943913  1.28662939 -1.89620323],[ 2.26297564 -0.41365078  1.23285615],[-1.46597853 -1.26255837  1.75184283]
20794,4.576016647894601,3.9350753843178663,0.8269079677875335,6.0,,2.0,True,[-1.34213109 -1.17192076  1.90719319],[0.79678269 0.73516925 2.37418692],[ 1.41910624  1.15310719 -1.86241276]
20847,4.565264347570756,3.3501905492753576,1.4225451031538863,7.0,,0.0,True,[-1.28134725  1.3063588   1.86109536],[ 0.67711984 -2.48063757  0.44726498],[1.25632067 1.46659285 1.75580859]
