,en_a_01,en_a_11,en_a_12,a_01_det,a_11_det,a_12_det,multiple_det,a01_vel,a11_vel,a12_vel
177811,3.752376467391645,3.342045009513788,2.0835785230945674,2.0,,1.0,True,[ 1.30975499  1.43628874 -1.74175673],[-2.40510094 -0.61303365  0.80732843],[ 1.28835841 -1.15108063  1.95633483]
177934,4.3903317844426,3.1130790162316755,1.674589199325724,0.0,,7.0,True,[1.32161489 1.4150793  1.75013847],[-0.60212227 -2.53570951  0.14044951],[-1.31896257  1.16606185  1.92684652]
178216,4.413718570591022,4.551930489538115,0.21235093987086273,0.0,6.0,,True,[1.19957082 1.37199557 1.86835703],[-1.16530225 -1.26551724  1.96281349],[-1.43906455 -1.95743158 -0.95375826]
178628,4.402322985642577,0.26816009101079874,4.507516923346625,1.0,,7.0,True,[ 1.4056283  -1.2478797   1.81083001],[-0.66022443  0.1536388  -2.52043623],[-1.22809469  1.19575864  1.9682593 ]
178666,3.6232054323273655,1.7257518433132342,3.829042724359401,,0.0,6.0,True,[ 0.55127635  0.38756424 -2.52150517],[1.2737347  1.45073183 1.75643874],[-1.39136633 -1.350941    1.74675647]
178858,3.7910488160949654,0.09952899699340725,5.287422186911628,,4.0,7.0,True,[ 1.72035173 -1.24955804 -1.51363623],[-1.44910673 -1.18070114 -1.82157473],[-1.25789932  1.22006104  1.93422862]
178889,4.412821183838715,4.625688228905341,0.13949058725594377,6.0,0.0,,True,[-1.31548837 -1.26795903  1.86383214],[1.23540348 1.43797354 1.79390924],[2.43951448 0.92781753 0.00486901]
178941,3.736088422836102,5.31935010751142,0.12256146965247794,2.0,6.0,,True,[ 1.4452031   1.15896717 -1.83855462],[-1.21933513 -1.35968976  1.86455507],[-0.5559666   2.06980309  1.48960274]
178985,4.434178040474988,4.621437124814492,0.12238483471052053,0.0,6.0,,True,[1.24456205 1.17355649 1.97127635],[-1.31617115 -1.1944544   1.91130117],[-1.73345862 -1.92107703  0.34159078]
179082,4.390269011462655,0.16578817694903267,4.621942811588314,6.0,,0.0,True,[-1.37168785 -1.36700448  1.74982033],[-0.6130773   0.29105814 -2.52022249],[1.45298085 1.27717921 1.75207303]
179126,3.722324614464621,0.11975341775934244,5.335921967776037,5.0,,1.0,True,[-1.29252499  1.20517145 -1.92068762],[-2.12664689  1.16632663  0.96392697],[ 1.39813826 -1.18131353  1.86059338]
179173,4.389956909370291,1.6293386760848556,3.1587044145448546,0.0,1.0,,True,[1.36750924 1.37320089 1.74823848],[ 1.27878453 -1.45834743  1.74643434],[-2.53058698 -0.57146248  0.28576242]
179310,4.405620738127566,1.7398078660468792,3.0325713958255545,7.0,0.0,,True,[-1.30847663  1.32674772  1.82749266],[1.4158772  1.24559152 1.80440947],[ 0.50468299 -2.54259371  0.30432267]
179557,3.7290814777454724,2.2227388450318664,3.226179677222662,5.0,0.0,,True,[-1.29559429  1.26408061 -1.8803286 ],[1.36891783 1.24578807 1.84015653],[ 0.25665947 -2.39309359  1.00961823]
179609,4.387336572597474,1.569976434368367,3.220686993034159,7.0,6.0,,True,[-1.39255556  1.36485382  1.73495333],[-1.25160775 -1.22831223  1.93308746],[ 2.49917687 -0.73539475  0.15940363]
179723,3.741875708174059,3.4963604851811647,1.9397638066447769,5.0,,0.0,True,[-1.27923197  1.38594535 -1.80411226],[ 0.28898252 -2.38558816  1.01860602],[1.38874598 1.27785875 1.8029314 ]
179837,4.408986697766468,3.3128578984849835,1.4561554037485482,7.0,,6.0,True,[-1.42022712  1.1802209   1.84448734],[ 2.52622041 -0.52709871  0.39048355],[-1.33909647 -1.25862043  1.85332006]
180035,4.427166630794969,0.11521674862590024,4.635616620579131,1.0,,7.0,True,[ 1.27061505 -1.20387481  1.93605858],[ 0.56601451 -0.57546179 -2.48204982],[-1.33095282  1.2672198   1.85332635]
180084,4.427959801759999,4.534144486338147,0.21589571190185364,1.0,,6.0,True,[ 1.32045121 -1.14224893  1.94004535],[-1.35038581  1.69577109  1.45358817],[-1.30927866 -1.28539758  1.85624418]
180197,4.396188757539467,4.520432227707532,0.2613790147530004,6.0,,1.0,True,[-1.33269145 -1.3668706   1.77980287],[1.32050073 1.94651912 1.13112384],[ 1.14478868 -1.28841652  1.95998514]
180254,3.7250321468532084,0.06813622477112971,5.384831628375662,4.0,,0.0,True,[-1.15004134 -1.36468316 -1.90450644],[-1.94030398 -1.65370653  0.55908424],[1.17477565 1.32105975 1.92010503]
180521,3.753431911358647,1.760216361148492,3.6643517274928605,4.0,1.0,,True,[-1.42287529 -1.33250465 -1.73549915],[ 1.32554064 -1.42759335  1.73695689],[0.52135844 2.33804281 1.03626309]
180652,3.74881786944516,5.39967461030165,0.029507520253190478,4.0,0.0,,True,[-1.29485878 -1.42398585 -1.76286841],[1.20742196 1.32770313 1.8951086 ],[-0.01301024 -0.01259718  2.60993717]
180801,4.400904541239769,0.12843631617662915,4.648659142583601,1.0,,7.0,True,[ 1.4133517  -1.24954005  1.80365924],[-0.01064896 -1.17836542 -2.32882836],[-1.37340304  1.41165292  1.7126296 ]
180884,6.420337672330729,1.0098959574469024,1.7477663702223691,0.0,6.0,,True,[1.41131757 1.30745729 1.76375682],[-1.28729251 -1.38931301  1.79576929],[-1.72643777 -1.4498261   1.31511099]
180917,3.726301063212827,3.4764580466668824,1.9752408901202911,4.0,,7.0,True,[-1.30421162 -1.22995923 -1.89692708],[2.36474391 0.35833209 1.04483699],[-1.34586691  1.21396651  1.87803822]
180937,4.386488668457864,1.8067001715360362,2.9848111600060996,0.0,1.0,,True,[1.32475901 1.43595075 1.73065277],[ 1.17611456 -1.37855696  1.87841296],[-2.52099595 -0.66823319  0.10071645]
180959,3.7413388942177264,3.6512759938735746,1.7853851119086999,2.0,,1.0,True,[ 1.42712992  1.22843384 -1.80730476],[-2.3696116  -0.30607076  1.05041019],[ 1.32279478 -1.34057504  1.80697884]
181037,4.34861933652623,0.5067605793208243,4.3226200841529465,,5.0,6.0,True,[1.86528576 0.98394797 1.53774362],[-1.4399185   1.22979422 -1.7962018 ],[-1.37786549 -1.40797845  1.71206991]
181087,3.7279696063059746,5.414263129460105,0.03576726423392085,3.0,,6.0,True,[ 1.39611693 -1.14119309 -1.88696472],[-1.16889998  1.14750598  2.0319948 ],[-1.44412611 -1.18233268  1.82446957]
181120,3.7347181494370725,0.171777818257136,5.271504032305791,2.0,4.0,,True,[ 1.42836037  1.1668422  -1.84671762],[-1.16741736 -1.36490162 -1.89374768],[-0.99152508 -0.73575394  2.2994878 ]
181178,4.4030829507245395,1.6065274974415016,3.168389551833959,6.0,1.0,,True,[-1.40023751 -1.24836056  1.81467099],[ 1.25711835 -1.40976966  1.80119487],[0.75551167 2.47549144 0.33651784]
181354,6.417009363323855,1.76822575536606,0.9927648813100856,6.0,,0.0,True,[-1.41216816 -1.32528702  1.74971295],[1.69005541 1.50297469 1.30264339],[1.33477062 1.36355915 1.78078461]
181476,3.611250992323546,3.127544292228369,2.439204715448086,,7.0,1.0,True,[ 0.06675204 -0.27031935 -2.59510532],[-1.34348432  1.40222905  1.74381867],[ 1.44006253 -1.25888922  1.7758147 ]
181547,4.434797369583805,0.833281889271387,3.9099207411448087,6.0,2.0,,True,[-1.22157532 -1.19233354  1.97438458],[ 1.41240056  1.32801589 -1.74745485],[0.64895417 0.65676754 2.44123225]
181606,3.7514345618521476,3.263526122037836,2.1630393161100163,2.0,,1.0,True,[ 1.25835642  1.47493481 -1.74734268],[-2.40056171 -0.47468257  0.90778848],[ 1.29147493 -1.359341    1.81559482]
181651,3.7143348012793593,2.379289505367052,3.0843756933535884,4.0,1.0,,True,[-1.22643022 -1.19705722 -1.96850779],[ 1.16281054 -1.24667647  1.97630196],[0.32456978 2.40857489 0.95158891]
182108,3.729428916823998,0.13801902518130926,5.310552057994693,3.0,,7.0,True,[ 1.2376364  -1.32382513 -1.87825535],[ 1.32760427 -1.94654942  1.12272537],[-1.25118363  1.42319291  1.79475944]
182138,3.736334811293991,1.9513217472109983,3.4903434414950114,4.0,7.0,,True,[-1.37773325 -1.24058932 -1.83708716],[-1.28635711  1.31327934  1.85275006],[2.38727225 0.3016163  1.01096924]
182209,3.7583292074761405,1.9376004593650404,3.4820703331588194,3.0,0.0,,True,[ 1.40191141 -1.39091548 -1.70648719],[1.27204465 1.41100026 1.78971525],[-2.40535181  0.39249394  0.93398672]
182331,4.395282897564023,4.695128337161591,0.08758876527438719,1.0,,7.0,True,[ 1.40670573 -1.29687399  1.7752174 ],[-1.59580111  1.46924732  1.45149273],[-1.39910397  1.30420127  1.77585674]
182564,4.410745689448464,0.12652615995695332,4.640728150594582,7.0,,1.0,True,[-1.3695091   1.22539336  1.85336341],[ 0.03341064  1.2497225  -2.29110833],[ 1.32962653 -1.40099685  1.75539202]
182637,6.447890375648512,1.5289127809160838,1.2011968434354041,1.0,7.0,,True,[ 1.17015483 -1.38181333  1.87974189],[-1.19612394  1.22979201  1.96697716],[-1.3616357   1.81403684  1.2912469 ]
182987,4.412021814284539,1.9845351172672003,2.7814430684482607,6.0,1.0,,True,[-1.40604849 -1.17314489  1.85980072],[ 1.28144624 -1.22456048  1.91584112],[0.68844199 2.51189362 0.16893212]
183120,3.7387571463367815,5.35710316923955,0.08213968442366859,4.0,0.0,,True,[-1.20663006 -1.42619608 -1.82266526],[1.29258615 1.32188143 1.84226776],[-1.5343457  -0.1506307   2.10598995]
183306,3.7301987744964253,5.340142770046385,0.10765845545719,3.0,7.0,,True,[ 1.336765   -1.23067036 -1.87366214],[-1.41431113  1.20517868  1.83285798],[ 1.45361038 -0.65590194  2.06613396]
183698,3.7290701370543706,0.08407052115693223,5.364859341788697,3.0,,7.0,True,[ 1.22325729 -1.33411073 -1.88039627],[ 1.84803497 -1.6732925   0.77263118],[-1.2511973   1.32174356  1.87072159]
183750,4.431330648188264,0.09775291030069934,4.6489164415110364,1.0,,7.0,True,[ 1.25143393 -1.19005869  1.95698069],[ 0.7699069  -1.65161913 -1.86855496],[-1.33343912  1.40137182  1.7521978 ]
183871,3.7395860325142367,0.1048371053099744,5.333576862175788,2.0,,6.0,True,[ 1.40335905  1.24037573 -1.8177325 ],[1.67648281 1.73506094 0.99552444],[-1.41013343 -1.28187343  1.7833744 ]
184050,4.385430586210143,4.514526894182521,0.27804251960733684,1.0,,6.0,True,[ 1.42008348 -1.34864911  1.72528505],[-1.37648028  1.94499003  1.06508959],[-1.22359163 -1.40777145  1.8256788 ]
184108,3.757448088478259,5.380168183082149,0.04038372843959248,3.0,7.0,,True,[ 1.40580562 -1.38053591 -1.71170416],[-1.35522521  1.28970342  1.81992575],[ 0.51053205 -0.02625674  2.55944674]
184321,3.7312231108031333,2.383621097136625,3.063155792060242,4.0,7.0,,True,[-1.1937915  -1.37811862 -1.86755212],[-1.24230886  1.29655957  1.89412301],[2.41343906 0.3772566  0.91928743]
184335,3.8428023716974544,5.137217345073276,0.19798028322926964,,1.0,3.0,True,[-1.64407744  1.62483871 -1.21202662],[ 1.25977041 -1.2464689   1.91608815],[ 1.335909   -1.31294049 -1.81759027]
184359,4.431554439266847,3.1492437630452867,1.597201797687867,0.0,,1.0,True,[1.24769624 1.19213276 1.95810459],[-2.5031936  -0.47938661  0.56241467],[ 1.43664397 -1.31259596  1.73932342]
184403,3.7165846317273554,3.3657274132843136,2.0956879549883314,5.0,,6.0,True,[-1.19763811  1.2472427  -1.95503161],[ 2.34476499 -0.36540776  1.08657918],[-1.37659513 -1.19788415  1.86605451]
184470,3.611825172028629,2.304860561242168,3.2613142667292037,,6.0,0.0,True,[-0.06616507 -0.30251526 -2.59156453],[-1.46456009 -1.28399251  1.73739085],[1.30084292 1.39777204 1.77936534]
184486,4.433331687093369,3.999754485371614,0.7449138275350173,1.0,,5.0,True,[ 1.23369122 -1.19201783  1.96702808],[-0.72587737  0.70416314  2.40610813],[-1.3276643   1.27631567 -1.84943932]
184532,3.8383324329556787,5.131726811452478,0.2079407555918431,,6.0,4.0,True,[ 1.69425526  1.55214995 -1.23791342],[-1.29977528 -1.16008211  1.9434232 ],[-1.29509535 -1.33885495 -1.82819459]
184550,4.411272767037528,4.642414105839207,0.1243131271232647,7.0,1.0,,True,[-1.32522599  1.26927413  1.85602243],[ 1.27861492 -1.46675946  1.73950009],[ 2.44293936 -0.86014598  0.32294918]
184576,3.750504891501871,0.08324943115049578,5.344245677347634,2.0,,6.0,True,[ 1.43159498  1.30004866 -1.75285747],[0.76528713 2.41310128 0.63512031],[-1.29479847 -1.39026155  1.78962838]
184646,4.395572581180321,0.4694290017797937,4.312998417039886,7.0,7.0,,True,[-1.31033817  1.39230322  1.77668388],[-1.20970709  1.27910259  1.92681222],[ 1.7219165  -1.82755671  0.71213765]
184678,3.726248970079348,5.401737523864191,0.05001350605646149,3.0,7.0,,True,[ 1.27819628 -1.2565037  -1.89723818],[-1.21011206  1.24457418  1.94904179],[ 0.39582004 -0.96068593  2.39426587]
184732,3.610141001611737,2.34764785261568,3.2202111457725837,,1.0,7.0,True,[ 0.0909196  -0.18352043 -2.60195194],[ 1.38287684 -1.39693826  1.71706585],[-1.2770166   1.38706985  1.8048174 ]
184784,3.740708204592854,0.08132920902239298,5.355962586384753,3.0,,7.0,True,[ 1.3684518  -1.28822177 -1.81105614],[ 1.19201685 -2.20617955  0.72385608],[-1.29052376  1.34844617  1.82437423]
184801,4.409744535303681,4.472794280862554,0.29546118383376463,6.0,,1.0,True,[-1.25648327 -1.34799589  1.8483119 ],[1.17976569 1.98213992 1.22121835],[ 1.23567485 -1.46189052  1.77428401]
185035,4.415824513853862,0.4837330498966078,4.27844243624953,6.0,6.0,,True,[-1.16946757 -1.38344089  1.8789723 ],[-1.43110812 -1.22099362  1.80919985],[1.6693028  1.81603371 0.85296525]
185092,3.729193978297948,3.37519404636842,2.073611975333633,2.0,,1.0,True,[ 1.24073246  1.31892818 -1.87965726],[-2.36594538 -0.43500437  1.0125086 ],[ 1.35461461 -1.21376118  1.87187154]
185349,3.733278555673707,5.407476804547463,0.03724463977883019,5.0,1.0,,True,[-1.25676335  1.33810293 -1.85529686],[ 1.2407903  -1.20121916  1.95693944],[-0.97108105 -0.41051421  2.38758867]
185567,3.620566061279343,1.8747032162927617,3.6827307224278956,,1.0,7.0,True,[ 0.54507579 -0.27368027 -2.53773354],[ 1.29385384 -1.41977499  1.7669978 ],[-1.46359348  1.2843404   1.73794817]
185611,4.384680335844525,4.540208658463756,0.2531110056917196,7.0,,0.0,True,[-1.34283001  1.43018192  1.72147821],[ 1.2562247  -2.00049805  1.10995813],[1.4659268  1.24482219 1.76453289]
185833,3.731700259348404,3.670301926455336,1.775997814196261,5.0,,6.0,True,[-1.35740625  1.22164546 -1.86470659],[ 2.34543049 -0.4239588   1.06363281],[-1.40410227 -1.16136053  1.86864618]
186134,3.7194137629653636,0.13861601019920616,5.319970226835431,5.0,,1.0,True,[-1.2169968   1.25490938 -1.93809733],[-1.98621765  1.32216474  1.05779008],[ 1.33819962 -1.26270999  1.85118482]
186167,5.641992431158597,1.2434636067359164,2.292543962105487,5.0,,1.0,True,[-1.44955029  1.3039201  -1.73513582],[ 1.42590299 -1.03833294  1.92373735],[ 1.22386009 -1.28083626  1.91669637]
186226,3.744748867108841,1.8501820286022324,3.5830691042889273,5.0,0.0,,True,[-1.27769614  1.40929238 -1.78703317],[1.43533515 1.29466304 1.75378466],[ 0.27479115 -2.37106613  1.05576286]
186249,4.388565380678251,4.593588589752548,0.19584602956920172,1.0,7.0,,True,[ 1.40611981 -1.34283434  1.74118438],[-1.3687029   1.2916832   1.80839898],[-1.68040852  1.67944946 -1.08063719]
186258,3.7449521816886078,5.2869685828343425,0.1460792354770497,2.0,6.0,,True,[ 1.38486836  1.30578265 -1.7858251 ],[-1.39885215 -1.40161879  1.70022864],[0.921472   1.36607887 2.02405975]
186405,3.7525004637651436,5.320305206037141,0.1051943301977154,4.0,0.0,,True,[-1.43301003 -1.31431597 -1.74102148],[1.32589596 1.4261553  1.73786679],[-0.12077549 -1.6048025   2.05478033]
186536,3.7337495982055393,0.09514957356855505,5.349100828225906,4.0,,0.0,True,[-1.2401231  -1.3573791  -1.85248932],[-2.20505799 -1.14132791  0.80448112],[1.33018074 1.28627364 1.84071164]
186611,4.429668600934046,1.994930835306928,2.753400563759026,6.0,1.0,,True,[-1.23954753 -1.21591739  1.94863204],[ 1.42943475 -1.19646679  1.82682334],[0.35549469 2.56067767 0.35868289]
186671,3.7317437854155475,4.949465944085511,0.4967902704989422,4.0,,6.0,True,[-1.18013009 -1.39399794 -1.86444703],[1.39184568 1.66503415 1.45000927],[-1.15878661 -1.43492161  1.84670343]
186726,4.4326329813953596,4.65225471398626,0.09311230461838171,0.0,6.0,,True,[1.24135654 1.18984112 1.96352032],[-1.37650075 -1.36120801  1.75055946],[-1.63882152 -1.27512801  1.5812693 ]
186734,3.7344761678814593,0.10069763371557405,5.3428261984029675,2.0,,6.0,True,[ 1.21698133  1.38396641 -1.84815947],[ 2.58900316 -0.09490165  0.31647483],[-1.37288251 -1.14402871  1.9022334 ]
186775,6.428573668974957,1.1155321190087404,1.6338942120163027,6.0,,0.0,True,[-1.22401571 -1.4419994   1.79847804],[1.36130921 1.86366192 1.21889355],[1.30308131 1.32037929 1.83594053]
187062,4.410036848764864,0.23905238454044606,4.528910766694691,6.0,,0.0,True,[-1.242154   -1.35920628  1.84978694],[-0.15044333  0.74811418 -2.49595512],[1.26030758 1.16937267 1.96374447]
187332,3.736956066750096,0.08815181410413837,5.352892119145766,5.0,,1.0,True,[-1.37744788  1.24636581 -1.83338747],[-1.57072977  1.90828641  0.83866024],[ 1.35247478 -1.28626906  1.82439686]
187399,4.397338747983035,4.693050072317533,0.087611179699433,1.0,,7.0,True,[ 1.27061367 -1.41745976  1.78562279],[-1.42631054  1.61557505  1.472296  ],[-1.38770075  1.36931836  1.73532529]
187432,3.66493704919086,4.675575615492113,0.8374873353170278,,7.0,1.0,True,[ 0.92084669 -0.90941775 -2.26651731],[-1.43550836  1.35680664  1.70601626],[ 1.46549709 -1.3034484   1.72204546]
187478,3.747017464866364,2.200369682764042,3.2306128523695943,4.0,1.0,,True,[-1.40995643 -1.29561473 -1.77355725],[ 1.409772   -1.23467681  1.81664969],[0.35500209 2.41429147 0.92588887]
187553,3.6097520793723357,2.948023802202003,2.620224118425661,,1.0,7.0,True,[-0.16535797 -0.0459411  -2.60435139],[ 1.45157188 -1.25728899  1.76755862],[-1.34560925  1.3875404   1.75390062]
187783,4.419002734036727,0.11376983127176479,4.645227434691509,7.0,,1.0,True,[-1.33015488  1.20491781  1.89498313],[-0.45684788  0.81868994 -2.43580311],[ 1.36885704 -1.30333531  1.79990208]
187805,4.422899735997583,1.9936172749814551,2.761482989020962,1.0,0.0,,True,[ 1.13070133 -1.36671978  1.91459958],[1.26051686 1.19749296 1.94658877],[-2.50199107  0.71219188  0.21195147]
187818,4.424479711457318,0.7428836861634219,4.010636602379261,6.0,2.0,,True,[-1.22088173 -1.274895    1.92254793],[ 1.13428389  1.38897279 -1.89637935],[0.79414982 0.74126798 2.37317253]
187892,5.5964848766132995,2.091145419414883,1.490369703971818,4.0,0.0,,True,[-1.17532166 -1.26913273 -1.95448743],[1.29043437 1.2408722  1.89924072],[0.74899241 0.98948795 2.29608884]
187966,4.418401521779311,0.14900810132842937,4.610590376892261,0.0,,6.0,True,[1.18262383 1.3542548  1.89195529],[ 1.55276893 -0.45617306 -2.04766081],[-1.43686044 -1.24372083  1.7890474 ]
188086,3.740981878740858,1.9673553332704852,3.469662787988657,4.0,7.0,,True,[-1.28177424 -1.37663513 -1.80942823],[-1.35362957  1.4113064   1.72858359],[2.35023646 0.36672631 1.07424411]
188199,4.410427257214502,1.8424664139476503,2.925106328837848,6.0,1.0,,True,[-1.29697776 -1.30420296  1.85175683],[ 1.44275898 -1.20091704  1.81337939],[0.44753733 2.55456247 0.29329324]
188235,4.4012146771228755,1.347087985765716,3.429697337111408,0.0,1.0,,True,[1.40981115 1.25127414 1.80522728],[ 1.43550535 -1.26184761  1.77740401],[-2.49670569 -0.6266413   0.43113965]
188266,3.7565964490187542,3.5493376424088092,1.872065908572437,5.0,,6.0,True,[-1.42001036  1.35957627 -1.71674778],[ 2.39214155 -0.34779123  0.98427641],[-1.28228289 -1.44704351  1.75325859]
188270,3.715260318268937,5.26283053749625,0.19990914423481332,2.0,6.0,,True,[ 1.26380081  1.16691196 -1.96296306],[-1.16063701 -1.43449006  1.84587648],[0.2904988  2.12988629 1.48030228]
188288,4.397575240907201,0.272978338330684,4.507446420762116,0.0,,6.0,True,[1.41491788 1.27176398 1.78681946],[-0.67382273 -0.13073975 -2.51812828],[-1.23174395 -1.22399432  1.94852373]
188378,6.4233955511756635,0.9573903261624093,1.7972141226619276,0.0,6.0,,True,[1.27070472 1.42860511 1.7766533 ],[-1.23546744 -1.45441666  1.78055957],[-1.50057029 -1.63928078  1.36862973]
188486,3.7355389973796966,4.828614857787264,0.6138461448330395,5.0,,7.0,True,[-1.44295683  1.15656726 -1.84182729],[ 1.68201042 -1.47511999  1.34423285],[-1.15788953  1.28411731  1.95510474]
188577,4.40478738886181,1.6892284659527943,3.0839841451853953,7.0,6.0,,True,[-1.26225897  1.37638691  1.82328312],[-1.34652862 -1.33528089  1.79331693],[ 2.50509381 -0.65669198  0.32459302]
188584,3.729168377635732,5.288913886133198,0.15991773623107086,2.0,6.0,,True,[ 1.15479014  1.39458739 -1.87981003],[-1.40312175 -1.19425476  1.8485413 ],[ 2.16184162 -0.26601731  1.43797622]
188592,4.43237730278373,2.8706381339353326,1.874984563280937,1.0,,0.0,True,[ 1.17085561 -1.261279    1.96223659],[-2.51367056  0.61821953  0.33371386],[1.31006591 1.17428597 1.9279211 ]
188761,3.734508790466248,2.220532097528871,3.222959112004881,2.0,1.0,,True,[ 1.2897173   1.31672106 -1.84796508],[ 1.23217622 -1.33780377  1.87193024],[-2.41106226 -0.30693362  0.95114169]
188824,4.4099152515185756,0.27075697532229087,4.4973277731591335,,4.0,1.0,True,[-1.0972605   1.47941788  1.84917336],[-1.35593096 -1.21397795 -1.87077758],[ 1.41924266 -1.16710228  1.85357022]
188839,4.413607478743166,1.398668564247406,3.365723957009428,0.0,7.0,,True,[1.21209661 1.36171085 1.86779692],[-1.25871702  1.45389457  1.76463085],[-0.57659615 -2.49658661  0.49668115]
188969,3.748960689773095,3.5619363167584974,1.8671029934684076,2.0,,1.0,True,[ 1.47553421  1.23700516 -1.76202072],[-2.40785167 -0.2623278   0.97238597],[ 1.23490388 -1.39051306  1.83127983]
188973,4.521058352752354,4.284229558687796,0.37271208855985094,,1.0,7.0,True,[-0.61723002  0.80974472  2.40321464],[ 1.14011897 -1.39626314  1.88750576],[-1.28446777  1.34788594  1.82905605]
189059,4.4171878090846155,0.867681689778446,3.8931305011369384,1.0,5.0,,True,[ 1.39123333 -1.1489872   1.88584152],[-1.30444751  1.35931096 -1.80631957],[-0.86609041  0.58215357  2.39229694]
189102,3.7501503493240183,2.017532989304097,3.4103166613718856,5.0,0.0,,True,[-1.45480041  1.27112854 -1.75496097],[1.38021802 1.34834371 1.75757431],[ 0.4639645  -2.37004113  0.98981918]
189110,3.72512508324517,2.2598797993648323,3.1929951173899975,3.0,0.0,,True,[ 1.26228313 -1.26242267 -1.90395123],[1.20714644 1.46143328 1.79418791],[-2.37897017  0.13408274  1.06518672]
189162,4.431290378831084,0.09528189360670156,4.651427727562215,1.0,,7.0,True,[ 1.22897857 -1.21356078  1.95677845],[ 0.90423782 -1.60364816 -1.85007204],[-1.32896227  1.41401605  1.74542771]
189183,4.393807974143827,0.3159526310209078,4.468239394835265,7.0,2.0,,True,[-1.46096024  1.24609686  1.76774935],[ 1.43463212  1.31820871 -1.73673731],[ 1.06725075 -1.58620602  1.77680227]
189603,3.7247197633385,0.4476018384510732,5.005678398210427,2.0,0.0,,True,[ 1.14116931  1.36951654 -1.90637274],[1.42694312 1.30354749 1.75405167],[-1.41108447 -1.57116049  1.53375204]
189642,4.383980226458315,0.46241143868303264,4.331608334858652,,3.0,0.0,True,[-1.77944427 -0.83331329  1.71792522],[ 1.42133574 -1.20197313 -1.82952598],[1.32577549 1.2310571  1.88120115]
189855,3.7571182438639,0.2754658949948093,5.1454158611412915,3.0,5.0,,True,[ 1.33306396 -1.44859195 -1.71365744],[-1.41307772  1.24189456 -1.80914601],[-0.81216028  0.95048828  2.29108439]
189956,4.411808866616467,4.676798425984241,0.08939270739929217,6.0,,0.0,True,[-1.28747008 -1.30370857  1.85872665],[1.46971922 1.47400146 1.57459364],[1.30457238 1.42413345 1.75557251]
189972,4.409983627723149,0.4373474362498834,4.330668936026969,,3.0,6.0,True,[0.7201395  1.69492797 1.84951839],[ 1.35195415 -1.41300732 -1.72850522],[-1.15633726 -1.26134353  1.97078579]
190052,3.7368909788303095,0.6056335556862715,4.8354754654834196,3.0,1.0,,True,[ 1.20914565 -1.409729   -1.83377505],[ 1.28776906 -1.14932367  1.95775534],[-1.51869996  1.64603533  1.34023063]
190163,3.733336950836677,0.05456209723262469,5.390100951930699,5.0,,1.0,True,[-1.16002491  1.42323828 -1.85494879],[-1.97985101  1.65943467  0.37224526],[ 1.16461812 -1.35143808  1.90509311]
190208,3.6095285514600444,2.9589103216195785,2.6095611269203776,,0.0,6.0,True,[ 0.02285653 -0.14746461 -2.60573056],[1.2340149  1.46987068 1.76883787],[-1.34090319 -1.39173716  1.75417967]
190450,3.6303180264116715,3.9740170516351645,1.5736649219531644,,1.0,7.0,True,[-0.62409042  0.53193342 -2.47783333],[ 1.44417359 -1.34912921  1.7047912 ],[-1.34707329  1.33600874  1.79236553]
190530,4.414819229246476,0.18880111766862417,4.574379653084901,7.0,,1.0,True,[-1.35380972  1.2115184   1.87390566],[ 0.76266248  0.93007217 -2.31633583],[ 1.17504702 -1.37915375  1.87864297]
190549,6.437005343183127,0.9901323880039671,1.7508622688129059,1.0,7.0,,True,[ 1.22000599 -1.40007384  1.83397891],[-1.18813823  1.35903004  1.88506363],[-1.44577111  1.66252431  1.39923508]
190649,3.7432249899745953,5.395463217834167,0.03931179219123759,2.0,6.0,,True,[ 1.21904816  1.44916609 -1.79608998],[-1.15093249 -1.38380129  1.89011862],[0.24727555 0.47681691 2.55413399]
190668,3.7290528440017234,2.020627375345335,3.428319780652942,3.0,0.0,,True,[ 1.28243184 -1.27718061 -1.88049947],[1.30961364 1.44263638 1.73660945],[-2.34291291  0.22448076  1.128037  ]
190694,3.7341251200137644,2.0821247431232663,3.3617501368629696,5.0,0.0,,True,[-1.36916369  1.23047174 -1.85025136],[1.31131468 1.35249852 1.80646106],[ 0.41100755 -2.36123728  1.03331084]
190887,5.612887587341289,1.5058162340531116,2.0592961786055994,5.0,,1.0,True,[-1.40477979  1.14989496 -1.87521607],[ 1.05823798 -0.77183884  2.25754229],[ 1.41430091 -1.23840431  1.81058215]
190933,4.388385180065793,1.941326076180417,2.848288743753791,7.0,0.0,,True,[-1.46485404  1.27975015  1.74027072],[1.37855777 1.12777286 1.90782778],[ 0.68015001 -2.5195565   0.03648324]
191037,3.730514060976224,5.318686540507419,0.12879939851635758,3.0,7.0,,True,[ 1.28756977 -1.28479523 -1.87178132],[-1.27566985  1.39003383  1.80348894],[ 0.76568044 -1.51660572  1.98134816]
191095,4.412095238364859,0.15675658626001984,4.609148175375122,1.0,,7.0,True,[ 1.35836798 -1.22747714  1.86017104],[-0.27466157 -0.65937513 -2.51035565],[-1.2783615   1.32255206  1.85168785]
191112,3.7436894233318094,5.30103995147535,0.13327062519284016,2.0,6.0,,True,[ 1.20902987  1.46093008 -1.79332933],[-1.42165677 -1.17335435  1.84776394],[ 2.0854445  -0.91416185  1.2756682 ]
